Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,5622.0,5622.0,5325.0,5580.7998046875,5411.05029296875,102570
2019-01-03,5559.89990234375,5580.7998046875,5407.2001953125,5569.2998046875,5399.89990234375,91759
2019-01-04,5570.0,5639.60009765625,5480.10009765625,5551.60009765625,5382.73876953125,487947
2019-01-07,5552.0,5661.60009765625,5499.0,5597.2001953125,5426.95166015625,94750
2019-01-08,5541.2001953125,5750.0,5543.2001953125,5689.0,5515.95947265625,217505
2019-01-09,5690.0,5900.0,5689.0,5758.60009765625,5583.4423828125,135207
2019-01-10,5792.0,5850.0,5758.60009765625,5842.0,5664.3056640625,141678
2019-01-11,5842.0,5940.0,5839.89990234375,5923.2001953125,5743.03564453125,289352
2019-01-14,6074.0,6074.0,5899.0,6074.0,5889.2490234375,130753
2019-01-15,6180.10009765625,6250.0,6000.0,6180.10009765625,5992.12158203125,88549
2019-01-16,6360.0,6399.0,6180.0,6360.0,6166.5498046875,33033
2019-01-17,6290.0,6360.0,6200.0,6290.0,6098.6787109375,20873
2019-01-18,6175.0,6290.0,6020.0,6175.0,5987.1767578125,32406
2019-01-21,6249.0,6250.0,6100.0,6225.39990234375,6036.04345703125,2606
2019-01-22,6048.2001953125,6225.39990234375,6000.0,6048.2001953125,5864.23388671875,46382
2019-01-23,6099.0,6208.0,6000.0,6099.0,5913.48828125,22171
2019-01-24,6170.0,6180.0,6085.0,6170.0,5982.32861328125,22829
2019-01-25,6385.89990234375,6385.89990234375,6170.0,6385.89990234375,6191.66162109375,32073
2019-01-28,6380.0,6390.0,6201.7998046875,6380.0,6185.94140625,101560
2019-01-29,6319.0,6419.0,6250.10009765625,6319.0,6126.796875,31813
2019-01-30,6016.0,6300.10009765625,6016.0,6016.0,5833.01318359375,43786
2019-01-31,6318.0,6394.89990234375,6050.0,6318.0,6125.8271484375,84167
2019-02-01,6500.0,6500.2001953125,6210.0,6500.0,6302.29150390625,49080
2019-02-04,6589.89990234375,6600.0,6500.0,6589.89990234375,6389.45654296875,7680
2019-02-05,6600.0,6630.5,6589.0,6600.0,6399.24951171875,15353
2019-02-06,6400.0,6600.0,6400.0,6400.0,6205.3330078125,63942
2019-02-07,6510.0,6599.0,6410.7001953125,6512.60009765625,6314.50830078125,3289
2019-02-08,6510.0,6590.0,6350.0,6510.0,6311.9873046875,18471
2019-02-11,6241.0,6510.0,6241.0,6241.0,6051.16943359375,25000
2019-02-12,6389.0,6439.89990234375,6200.2001953125,6389.0,6194.66748046875,41008
2019-02-13,6300.0,6480.0,6262.2998046875,6300.0,6108.37451171875,22742
2019-02-14,6374.0,6488.10009765625,6105.0,6320.0,6127.76611328125,3270
2019-02-15,6381.0,6499.89990234375,6201.10009765625,6381.0,6186.91064453125,28426
2019-02-18,6500.0,6500.0,6380.39990234375,6500.0,6302.29150390625,53754
2019-02-19,6550.2998046875,6550.2998046875,6512.0,6550.2998046875,6351.06103515625,36275
2019-02-20,6718.0,6839.0,6600.0,6718.0,6513.66064453125,52960
2019-02-21,6780.0,6780.0,6465.10009765625,6780.0,6573.7744140625,37194
2019-02-22,6840.10009765625,6975.0,6632.60009765625,6840.10009765625,6632.046875,31600
2019-02-25,6921.39990234375,7000.0,6810.0,6921.39990234375,6710.87353515625,9413
2019-02-26,6950.0,6980.0,6831.10009765625,6950.0,6738.603515625,23484
2019-02-27,6950.0,6950.10009765625,6801.0,6950.0,6738.603515625,14089
2019-02-28,6900.0,6994.0,6802.0,6900.0,6690.12451171875,76323
2019-03-01,6860.10009765625,7000.0,6820.0,6860.10009765625,6651.4384765625,10261
2019-03-04,6905.2001953125,7010.0,6820.0,6905.2001953125,6695.16650390625,9405
2019-03-05,6852.0,6885.0,6750.0,6852.0,6643.58447265625,14969
2019-03-06,6978.0,6998.5,6875.0,6978.0,6765.751953125,7320
2019-03-07,7146.89990234375,7200.0,6953.0,7146.89990234375,6929.5146484375,26218
2019-03-08,7115.2001953125,7180.0,7020.0,7115.2001953125,6898.779296875,14355
2019-03-11,7150.0,7200.0,7115.2001953125,7150.0,6932.5205078125,29838
2019-03-12,7131.0,7180.0,7000.10009765625,7131.0,6914.09814453125,49464
2019-03-13,7197.0,7197.0,7100.0,7197.0,6978.0908203125,19273
2019-03-14,7168.89990234375,7189.0,7150.0,7168.89990234375,6950.84521484375,47916
2019-03-15,7110.0,7150.0,7070.0,7110.0,6893.7373046875,361453
2019-03-18,7125.0,7125.0,7000.0,7125.0,6908.28076171875,41956
2019-03-19,7125.0,7277.89990234375,7055.0,7125.0,6908.28076171875,68443
2019-03-20,7035.5,7185.0,7035.10009765625,7035.5,6821.5029296875,71128
2019-03-21,7130.0,7130.0,7040.0,7130.0,6913.12890625,16140
2019-03-22,7000.10009765625,7100.0,6955.0,7000.10009765625,6787.18017578125,27660
2019-03-25,7000.0,7000.0,6990.0,7000.0,6787.0830078125,100800
2019-03-26,6926.0,7069.0,6901.0,6926.0,6715.333984375,37921
2019-03-27,6994.7998046875,6997.7001953125,6926.0,6994.7998046875,6782.041015625,12457
2019-03-28,7069.0,7069.0,6924.89990234375,7069.0,6853.984375,16177
2019-03-29,7086.0,7100.0,7001.0,7086.0,6870.46728515625,43602
2019-04-01,6970.0,7090.0,6970.0,6970.0,6757.99560546875,9656
2019-04-02,6974.89990234375,7057.7001953125,6835.10009765625,6974.89990234375,6762.74609375,13404
2019-04-03,6949.0,7000.0,6835.0,6937.39990234375,6726.38671875,1270
2019-04-04,7020.0,7020.0,6810.10009765625,7020.0,6806.474609375,36663
2019-04-05,7001.0,7099.7998046875,6932.0,7001.0,6788.052734375,20502
2019-04-08,7116.0,7278.89990234375,7000.0,7116.0,6899.5546875,27418
2019-04-09,7200.0,7222.7001953125,7056.0,7200.0,6980.99951171875,13896
