Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,6940.0,7305.0,6939.89990234375,7180.0,7179.5810546875,533889
2019-01-03,7230.0,7365.0,7120.0,7281.60009765625,7281.1748046875,592664
2019-01-04,7281.0,7450.0,7281.0,7449.89990234375,7449.46533203125,406316
2019-01-07,7442.0,7650.0,7367.60009765625,7591.0,7590.55712890625,606710
2019-01-08,7590.0,7790.0,7590.0,7784.5,7784.04541015625,454722
2019-01-09,7785.0,7999.0,7725.0,7950.2998046875,7949.8359375,1344682
2019-01-10,7949.0,8000.0,7850.10009765625,7971.60009765625,7971.134765625,749075
2019-01-11,7970.0,8070.0,7970.0,7997.7001953125,7997.2333984375,896210
2019-01-14,7945.0,8050.0,7850.0,7945.0,7944.53662109375,39974
2019-01-15,7880.0,7990.0,7798.0,7880.0,7879.54052734375,70230
2019-01-16,7780.0,7839.0,7723.0,7780.0,7779.5458984375,83345
2019-01-17,7770.0,7778.0,7623.7001953125,7770.0,7769.546875,96305
2019-01-18,8025.0,8080.0,7851.0,8025.0,8024.53173828125,46018
2019-01-21,7949.7998046875,8025.0,7850.0,7949.7998046875,7949.3359375,30340
2019-01-22,7860.0,7950.0,7640.0,7860.0,7859.541015625,130447
2019-01-23,7849.0,7920.0,7720.0,7849.0,7848.5419921875,61281
2019-01-24,7860.0,7860.0,7775.10009765625,7860.0,7859.541015625,71901
2019-01-25,7865.0,7896.5,7720.0,7865.0,7864.541015625,49156
2019-01-28,7826.2001953125,7837.89990234375,7607.2998046875,7826.2001953125,7825.74365234375,390766
2019-01-29,7855.0,7890.0,7780.0,7855.0,7854.54150390625,59667
2019-01-30,7700.0,7890.0,7700.0,7700.0,7699.55078125,119530
2019-01-31,7839.0,7850.0,7635.0,7839.0,7838.54248046875,128393
2019-02-01,7750.0,7889.39990234375,7730.10009765625,7750.0,7749.5478515625,46368
2019-02-04,7909.60009765625,7948.89990234375,7750.0,7909.60009765625,7909.138671875,21015
2019-02-05,7915.89990234375,7940.0,7876.2001953125,7915.89990234375,7915.43798828125,30097
2019-02-06,7650.0,7950.0,7650.0,7650.0,7649.5537109375,178481
2019-02-07,7745.0,7770.0,7680.0,7745.0,7744.5478515625,4037
2019-02-08,7699.0,7870.0,7617.89990234375,7699.0,7698.55078125,29984
2019-02-11,7602.0,7799.0,7602.0,7602.0,7601.55615234375,38606
2019-02-12,7694.0,7730.0,7650.0,7694.0,7693.55126953125,24588
2019-02-13,7688.5,7765.0,7651.10009765625,7688.5,7688.05126953125,23501
2019-02-14,7652.0,7690.0,7598.89990234375,7652.0,7651.5537109375,15400
2019-02-15,7698.0,7698.0,7571.0,7698.0,7697.55078125,57587
2019-02-18,7600.0,7650.0,7501.0,7600.0,7599.55615234375,94316
2019-02-19,7637.0,7637.0,7550.0,7637.0,7636.55419921875,58057
2019-02-20,7640.0,7740.0,7561.0,7640.0,7639.55419921875,84890
2019-02-21,7700.0,7799.0,7570.0,7700.0,7699.55078125,123606
2019-02-22,7750.0,7800.0,7690.0,7750.0,7749.5478515625,23565
2019-02-25,7869.0,7900.0,7750.0,7869.0,7868.541015625,19778
2019-02-26,7839.0,7881.0,7750.0,7839.0,7838.54248046875,36047
2019-02-27,7720.0,7815.0,7600.89990234375,7720.0,7719.54931640625,43394
2019-02-28,7620.0,7877.89990234375,7511.0,7620.0,7619.55517578125,368201
2019-03-01,7550.0,7700.0,7521.0,7550.0,7549.5595703125,21190
2019-03-04,7470.0,7570.0,7364.89990234375,7470.0,7469.56396484375,16212
2019-03-05,7350.0,7470.0,7350.0,7350.0,7349.57080078125,38065
2019-03-06,7369.0,7464.0,7282.0,7369.0,7368.56982421875,8820
2019-03-07,7391.0,7405.0,7251.0,7391.0,7390.568359375,86249
2019-03-08,7489.7998046875,7500.0,7201.0,7489.7998046875,7489.36279296875,17634
2019-03-11,7670.0,7748.0,7475.0,7670.0,7669.552734375,28379
2019-03-12,7605.0,7769.0,7605.0,7605.0,7604.55615234375,17822
2019-03-13,7900.0,7918.0,7605.0,7900.0,7899.5390625,1000
2019-03-14,7820.0,8030.10009765625,7700.0,7820.0,7819.54345703125,51965
2019-03-15,7780.0,7900.0,7780.0,7780.0,7779.5458984375,619211
2019-03-18,7730.0,7890.0,7725.0,7730.0,7729.548828125,75574
2019-03-19,7799.7998046875,7850.0,7730.0,7799.7998046875,7799.3447265625,100688
2019-03-20,7641.0,7810.0,7600.0,7641.0,7640.55419921875,123078
2019-03-21,7589.0,7680.0,7540.7001953125,7589.0,7588.55712890625,35099
2019-03-22,7348.0,7589.0,7320.0,7348.0,7347.57080078125,77510
2019-03-25,7292.0,7400.0,7250.0,7292.0,7291.57470703125,150826
2019-03-26,7255.0,7350.0,7250.0,7255.0,7254.57666015625,58745
2019-03-27,7110.0,7284.7998046875,7065.0,7110.0,7109.5849609375,59813
2019-03-28,7080.0,7143.0,7050.10009765625,7080.0,7079.5869140625,42878
2019-03-29,7235.0,7235.0,7121.10009765625,7235.0,7234.578125,119475
2019-04-01,7251.0,7340.0,7235.0,7251.0,7250.57666015625,23329
2019-04-02,7222.0,7314.89990234375,7151.0,7222.0,7221.57861328125,19812
2019-04-03,7399.60009765625,7449.89990234375,7230.0,7399.60009765625,7399.16845703125,10645
2019-04-04,7400.0,7460.0,7333.7998046875,7400.0,7399.568359375,65544
2019-04-05,7325.0,7496.0,7300.0,7325.0,7324.572265625,30696
2019-04-08,7250.0,7325.0,7201.0,7250.0,7249.57666015625,31823
2019-04-09,7270.0,7299.89990234375,7139.0,7270.0,7269.576171875,58996
2019-04-10,7345.0,7390.0,7270.0,7345.0,7344.57177734375,31471
2019-04-11,7310.0,7400.10009765625,7201.0,7310.0,7309.57373046875,5075
2019-04-12,7170.89990234375,7345.89990234375,7169.2998046875,7170.89990234375,7170.4814453125,21675
2019-04-15,7116.0,7340.0,7100.0,7116.0,7115.5849609375,42553
2019-04-16,7230.0,7230.0,7125.0,7230.0,7229.578125,46510
2019-04-17,7180.0,7240.0,7110.0,7180.0,7179.5810546875,120183
2019-04-18,7135.0,7230.0,7071.0,7135.0,7134.58349609375,135188
2019-04-22,6990.0,7180.0,6951.0,6990.0,6989.591796875,31498
2019-04-23,6980.0,7000.0,6905.0,6980.0,6979.5927734375,114371
2019-04-24,6866.0,6990.0,6788.60009765625,6866.0,6865.599609375,116364
2019-04-25,6697.0,6697.0,6697.0,6697.0,6696.609375,32236
2019-04-26,6630.0,6697.0,6511.10009765625,6630.0,6629.61279296875,103755
2019-04-29,6619.0,6695.0,6540.39990234375,6619.0,6618.61376953125,27723
2019-04-30,6717.0,6717.0,6540.0,6717.0,6716.60791015625,29826
2019-05-02,6728.0,6814.89990234375,6550.10009765625,6728.0,6727.607421875,84655
2019-05-03,6689.0,6930.0,6689.0,6689.0,6688.60986328125,23905
2019-05-06,6667.0,6667.0,6586.7001953125,6667.0,6666.61083984375,31753
2019-05-07,6501.60009765625,6667.0,6450.0,6501.60009765625,6501.220703125,50298
2019-05-08,6750.0,6750.0,6463.7998046875,6750.0,6749.60595703125,134549
2019-05-09,6620.0,6750.0,6610.0,6620.0,6619.61376953125,96098
2019-05-10,6629.0,6750.0,6481.5,6629.0,6628.61328125,20418
2019-05-13,6292.0,6498.0,6210.0,6292.0,6291.71826171875,67792
2019-05-14,6315.0,6384.89990234375,6305.0,6315.0,6314.71728515625,61856
2019-05-15,6274.2998046875,6397.89990234375,6221.0,6274.2998046875,6274.01904296875,97381
2019-05-16,6130.0,6280.0,6105.0,6130.0,6129.7255859375,138016
2019-05-17,5900.2001953125,6101.0,5900.2001953125,5900.2001953125,5899.93603515625,61086
2019-05-20,5751.0,5900.2001953125,5700.0,5751.0,5750.74267578125,27302
2019-05-22,5880.2998046875,5945.0,5730.10009765625,5880.2998046875,5880.03662109375,61412
2019-05-23,5900.0,5990.0,5746.2998046875,5900.0,5899.73583984375,71991
2019-05-24,5850.10009765625,5890.0,5800.0,5850.10009765625,5849.83837890625,17672
2019-05-27,5835.7998046875,5955.0,5795.0,5839.2998046875,5839.03857421875,888
2019-05-28,5775.0,5949.7998046875,5775.0,5775.0,5774.74169921875,1160706
2019-05-29,5923.89990234375,5923.89990234375,5710.0,5923.89990234375,5923.634765625,46912
2019-05-30,6112.0,6150.0,5918.2001953125,6112.0,6111.7265625,111831
2019-05-31,6220.0,6350.0,6010.60009765625,6220.0,6219.7216796875,138547
2019-06-03,6370.0,6435.60009765625,6290.2001953125,6370.0,6369.71484375,112329
2019-06-04,6349.89990234375,6440.0,6349.89990234375,6349.89990234375,6349.61572265625,22957
2019-06-05,6267.7001953125,6400.0,6201.0,6267.7001953125,6267.41943359375,77898
2019-06-06,6283.2001953125,6350.0,6203.0,6283.2001953125,6282.9189453125,9367
2019-06-07,6269.2001953125,6405.0,6200.2998046875,6339.39990234375,6339.1162109375,3198
2019-06-10,6440.0,6539.89990234375,6385.0,6440.0,6439.7119140625,30140
2019-06-11,6400.0,6510.0,6400.0,6400.0,6399.71337890625,30682
2019-06-12,6363.0,6500.0,6362.60009765625,6363.0,6362.71533203125,61509
2019-06-13,6420.0,6499.89990234375,6370.0,6420.0,6419.71240234375,72753
2019-06-14,6307.0,6450.0,6267.5,6307.0,6306.7177734375,26802
2019-06-17,6248.89990234375,6304.7998046875,6155.10009765625,6248.89990234375,6248.6201171875,38226
2019-06-18,6350.0,6375.0,6250.0,6350.0,6349.7158203125,57238
2019-06-19,6400.0,6400.0,6250.0,6400.0,6399.71337890625,36906
2019-06-20,6440.0,6470.0,6387.2001953125,6440.0,6439.7119140625,47850
2019-06-21,6350.0,6500.0,6350.0,6350.0,6349.7158203125,692211
2019-06-24,6344.89990234375,6388.0,6255.0,6344.89990234375,6344.61572265625,23279
2019-06-25,6380.0,6385.0,6299.89990234375,6380.0,6379.71435546875,70102
2019-06-26,6380.0,6400.10009765625,6300.10009765625,6380.0,6379.71435546875,50272
2019-06-27,6300.0,6365.0,6300.0,6300.0,6299.7177734375,26045
2019-06-28,6375.0,6380.0,6285.0,6375.0,6374.71484375,56695
2019-07-01,6380.0,6472.39990234375,6340.2001953125,6380.0,6379.71435546875,42905
2019-07-02,6200.0,6326.0,6200.0,6200.0,6199.72265625,111825
2019-07-03,6230.0,6230.0,6065.0,6230.0,6229.72119140625,48286
2019-07-04,6200.0,6250.0,6149.0,6200.0,6199.72265625,66879
2019-07-05,6495.0,6495.0,6101.0,6495.0,6494.70947265625,72710
2019-07-08,6604.0,6650.0,6475.10009765625,6604.0,6603.70458984375,33506
2019-07-09,6799.0,6799.0,6600.0,6799.0,6798.69580078125,81203
2019-07-10,7035.0,7035.0,6799.0,7035.0,7034.68505859375,62087
2019-07-11,6900.0,7160.0,6900.0,6900.0,6899.69091796875,59805
2019-07-12,6810.0,6921.0,6810.0,6810.0,6809.6953125,25656
2019-07-15,6773.89990234375,6850.0,6760.0,6773.89990234375,6773.5966796875,14190
2019-07-17,6680.0,6770.0,6550.0,6680.0,6679.701171875,52788
2019-07-18,6720.0,6730.0,6659.0,6720.0,6719.69921875,73239
2019-07-19,6689.60009765625,6775.89990234375,6650.0,6689.60009765625,6689.30078125,44237
2019-07-22,6735.7998046875,6889.89990234375,6676.2001953125,6735.7998046875,6735.498046875,46421
2019-07-23,6675.0,6735.7998046875,6560.0,6675.0,6674.701171875,24678
