Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,27300.0,27300.0,26500.0,27015.0,25948.287109375,299662
2019-01-03,26990.0,27099.0,25810.0,25901.0,24878.2734375,801213
2019-01-04,26000.0,27050.0,25901.0,26690.0,25636.123046875,360795
2019-01-07,26690.0,27188.0,26690.0,26943.0,25879.130859375,199263
2019-01-08,27000.0,28091.0,27000.0,27969.0,26864.6171875,394464
2019-01-09,28100.0,28745.0,27740.0,28136.0,27025.025390625,496581
2019-01-10,28126.0,28400.0,27800.0,28174.0,27061.5234375,321899
2019-01-11,28550.0,28600.0,28051.0,28592.0,27463.017578125,304968
2019-01-14,28751.0,28751.0,28150.0,28751.0,27615.73828125,28631
2019-01-15,28630.0,29100.0,28480.0,28630.0,27499.513671875,55192
2019-01-16,28649.0,28830.0,28310.0,28649.0,27517.765625,35697
2019-01-17,29000.0,29000.0,28450.0,29000.0,27854.908203125,45333
2019-01-18,29000.0,29200.0,28700.0,29000.0,27854.908203125,34463
2019-01-21,28820.0,28880.0,28750.0,28820.0,27682.01171875,10889
2019-01-22,28689.0,28820.0,28301.0,28689.0,27556.1875,137001
2019-01-23,28395.0,29100.0,28349.0,28395.0,27273.794921875,38809
2019-01-24,28400.0,28700.0,28303.0,28400.0,27278.59765625,92762
2019-01-25,28384.0,28700.0,28301.0,28384.0,27263.23046875,34353
2019-01-28,27944.0,28670.0,27720.0,27944.0,26840.60546875,90078
2019-01-29,27900.0,28350.0,27900.0,27900.0,26798.33984375,79262
2019-01-30,27900.0,28408.0,27780.0,27900.0,26798.33984375,45681
2019-01-31,27950.0,28138.0,27697.0,27950.0,26846.369140625,51864
2019-02-01,27698.0,28090.0,27698.0,27698.0,26604.31640625,20005
2019-02-04,27993.0,28150.0,27698.0,27993.0,26887.669921875,18733
2019-02-05,27878.0,28100.0,27800.0,27878.0,26777.208984375,2187
2019-02-06,28000.0,28590.0,27783.0,28000.0,26894.392578125,57067
2019-02-07,27938.0,28098.0,27507.0,27938.0,26834.841796875,3827
2019-02-08,27490.0,27950.0,27490.0,27490.0,26404.533203125,14525
2019-02-11,27250.0,27811.0,27200.0,27250.0,26174.0078125,20642
2019-02-12,26549.0,27250.0,26073.0,26549.0,25500.689453125,39963
2019-02-13,26900.0,27342.0,26604.0,26900.0,25837.82421875,13309
2019-02-14,27600.0,27620.0,27000.0,27600.0,26510.1875,9806
2019-02-15,27600.0,27800.0,27200.0,27600.0,26510.1875,49565
2019-02-18,27300.0,27800.0,27251.0,27300.0,26222.03515625,5891
2019-02-19,27097.0,27450.0,26984.0,27097.0,26027.05078125,34989
2019-02-20,27670.0,27800.0,27102.0,27670.0,26577.423828125,35217
2019-02-21,28335.0,28370.0,28000.0,28335.0,27216.166015625,32049
2019-02-22,28850.0,28850.0,28275.0,28850.0,27710.83203125,40010
2019-02-25,29120.0,29440.0,28880.0,29120.0,27970.16796875,11427
2019-02-26,28800.0,29120.0,28540.0,28800.0,27662.8046875,36715
2019-02-27,28799.0,28850.0,28511.0,28799.0,27661.841796875,23038
2019-02-28,27250.0,28880.0,26750.0,27250.0,26174.0078125,142761
2019-03-01,26080.0,27300.0,26000.0,26080.0,25050.20703125,75317
2019-03-04,25597.0,27150.0,25496.0,25597.0,24586.27734375,8876
2019-03-05,25800.0,26300.0,25180.0,25800.0,24781.263671875,24833
2019-03-06,25720.0,26151.0,25351.0,25720.0,24704.423828125,17538
2019-03-07,25380.0,25800.0,25130.0,25380.0,24377.845703125,65041
2019-03-08,25330.0,25750.0,24750.0,25330.0,24329.8203125,12349
2019-03-11,25575.0,25750.0,25331.0,25575.0,24565.150390625,17889
2019-03-12,26101.0,26300.0,25720.0,26101.0,25070.376953125,11575
2019-03-13,26880.0,26949.0,26101.0,26880.0,25818.6171875,26335
2019-03-14,26989.0,27040.0,26446.0,26989.0,25923.314453125,38530
2019-03-15,27201.0,27440.0,26901.0,27201.0,26126.943359375,292439
2019-03-18,26600.0,27400.0,26482.0,26600.0,25549.673828125,36380
2019-03-19,26600.0,26900.0,26520.0,26600.0,25549.673828125,112653
2019-03-20,25810.0,26800.0,25750.0,25810.0,24790.869140625,43656
2019-03-21,26250.0,26600.0,25750.0,26250.0,25213.49609375,15367
2019-03-22,25935.0,26266.0,25710.0,25935.0,24910.931640625,23406
2019-03-25,25965.0,26140.0,25600.0,25965.0,24939.74609375,73445
2019-03-26,25648.0,26194.0,25500.0,25648.0,24635.26171875,77696
2019-03-27,25606.0,25797.0,25521.0,25606.0,24594.923828125,11906
2019-03-28,25850.0,25910.0,25530.0,25850.0,24829.28515625,28914
2019-03-29,26149.0,26160.0,25851.0,26149.0,25116.478515625,84553
2019-04-01,26150.0,26400.0,26008.0,26150.0,25117.44140625,21273
2019-04-02,25684.0,26149.0,25554.0,25684.0,24669.841796875,20236
2019-04-03,25350.0,26243.0,25340.0,25350.0,24349.02734375,19280
