Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,98.94999694824219,100.0,97.94000244140625,99.80999755859375,91.60704040527344,9328062
2019-01-03,99.61000061035156,100.69000244140625,98.01000213623047,100.05000305175781,91.82732391357422,37112933
2019-01-04,100.05000305175781,101.0999984741211,99.80000305175781,100.43000030517578,92.17608642578125,46295451
2019-01-07,100.43000030517578,101.66000366210938,100.4000015258789,100.91000366210938,92.61664581298828,107022033
2019-01-08,101.66000366210938,101.66000366210938,100.05000305175781,100.62999725341797,92.35964965820312,65320948
2019-01-09,101.0,101.0199966430664,100.06999969482422,100.55999755859375,92.29540252685547,39588693
2019-01-10,100.0999984741211,100.75,100.0999984741211,100.38999938964844,92.13937377929688,26468205
2019-01-11,100.38999938964844,101.98999786376953,100.0999984741211,101.20999908447266,92.89198303222656,34350645
2019-01-14,101.0,101.0,101.0,101.0,92.6992416381836,2945707
2019-01-15,101.37999725341797,101.48999786376953,100.5199966430664,101.37999725341797,93.04801177978516,5173761
2019-01-16,102.19999694824219,102.3499984741211,101.48999786376953,102.19999694824219,93.80061340332031,6448777
2019-01-17,102.5999984741211,102.8499984741211,100.5999984741211,102.5999984741211,94.1677474975586,5718098
2019-01-18,103.51000213623047,104.11000061035156,102.04000091552734,103.51000213623047,95.0029525756836,10284423
2019-01-21,103.68000030517578,103.88999938964844,102.0,103.68000030517578,95.15898895263672,2631359
2019-01-22,103.9000015258789,103.9000015258789,102.11000061035156,103.9000015258789,95.36090087890625,29048443
2019-01-23,103.0,103.9000015258789,102.4000015258789,103.0,94.53487396240234,4734075
2019-01-24,102.9800033569336,103.4800033569336,102.51000213623047,102.9800033569336,94.51651763916016,7238269
2019-01-25,103.0,103.94999694824219,102.51000213623047,103.0,94.53487396240234,11164345
2019-01-28,103.5,103.5,102.5199966430664,103.5,94.99378204345703,21616276
2019-01-29,103.25,103.9800033569336,103.0,103.25,94.76432800292969,22844902
2019-01-30,103.5,103.75,102.98999786376953,103.5,94.99378204345703,4810720
2019-01-31,104.04000091552734,104.48999786376953,103.0999984741211,104.04000091552734,95.4894027709961,19613364
2019-02-01,105.0,105.0,103.5199966430664,105.0,96.37049865722656,8584214
2019-02-04,104.62000274658203,105.0,104.01000213623047,104.62000274658203,96.021728515625,1752897
2019-02-05,104.69999694824219,105.0999984741211,104.5,104.69999694824219,96.09515380859375,5670140
2019-02-06,104.69999694824219,105.0,104.5,104.69999694824219,96.09515380859375,13090345
2019-02-07,103.80000305175781,104.69999694824219,103.51000213623047,103.80000305175781,95.26912689208984,10164204
2019-02-08,103.80000305175781,104.0,102.5,103.80000305175781,95.26912689208984,10126782
2019-02-11,103.19999694824219,103.80000305175781,103.0,103.19999694824219,94.71842956542969,2612412
2019-02-12,104.13999938964844,104.19000244140625,103.01000213623047,104.13999938964844,95.5811767578125,12258135
2019-02-13,104.0,104.48999786376953,103.80000305175781,104.0,95.45269012451172,12442709
2019-02-14,104.69999694824219,104.8499984741211,104.0,104.69999694824219,96.09515380859375,12362225
2019-02-15,104.01000213623047,104.87999725341797,104.0,104.01000213623047,95.46186065673828,15187329
2019-02-18,103.5,104.44999694824219,103.0999984741211,103.51000213623047,95.0029525756836,203217
2019-02-19,103.83000183105469,104.04000091552734,103.19999694824219,103.83000183105469,95.2966537475586,7808555
2019-02-20,103.83999633789062,104.37000274658203,103.5,103.83999633789062,95.30583190917969,8741879
2019-02-21,104.94999694824219,104.98999786376953,103.66000366210938,104.94999694824219,96.3246078491211,6879384
2019-02-22,105.16000366210938,105.29000091552734,104.41999816894531,105.16000366210938,96.51734924316406,4346240
2019-02-25,105.5,106.0,104.3499984741211,105.5,96.82940673828125,2906152
2019-02-26,105.5,106.0,105.30000305175781,105.5,96.82940673828125,17183105
2019-02-27,105.0,105.9800033569336,104.61000061035156,105.0,96.37049865722656,6476347
2019-02-28,104.11000061035156,105.77999877929688,104.11000061035156,104.11000061035156,95.55364990234375,30886147
2019-03-01,103.01000213623047,104.97000122070312,103.01000213623047,103.01000213623047,94.54405212402344,1661655
2019-03-04,103.5999984741211,104.3499984741211,103.0199966430664,103.5999984741211,95.08555603027344,2740937
2019-03-05,102.01000213623047,103.5999984741211,102.01000213623047,102.01000213623047,93.62623596191406,5069111
2019-03-06,102.80000305175781,103.87999725341797,102.5999984741211,102.80000305175781,94.35131072998047,2144043
2019-03-07,103.37999725341797,104.0,102.72000122070312,103.37999725341797,94.88363647460938,1864220
2019-03-08,103.4000015258789,104.37999725341797,103.0,103.4000015258789,94.90199279785156,1942920
2019-03-11,104.0,105.08999633789062,103.5,104.0,95.45269012451172,6464199
2019-03-12,104.13999938964844,104.98999786376953,103.54000091552734,104.13999938964844,95.5811767578125,7497526
2019-03-13,104.0,104.30000305175781,103.19000244140625,104.0,95.45269012451172,8267279
2019-03-14,102.9000015258789,104.0,102.5,102.9000015258789,94.44308471679688,1702520
2019-03-15,102.94999694824219,103.5999984741211,102.80999755859375,102.94999694824219,94.48897552490234,66298628
2019-03-18,103.5,103.5,102.94999694824219,103.5,94.99378204345703,9050981
2019-03-19,102.94000244140625,103.75,102.55999755859375,102.94000244140625,94.47980499267578,9709955
2019-03-20,102.69999694824219,103.69999694824219,102.69999694824219,102.69999694824219,94.259521484375,10730192
2019-03-21,103.79000091552734,103.79000091552734,102.4000015258789,103.79000091552734,95.25994873046875,4849279
2019-03-22,103.88999938964844,103.91000366210938,102.61000061035156,103.88999938964844,95.35173034667969,5279642
2019-03-25,99.30000305175781,101.19999694824219,98.19999694824219,99.30000305175781,94.34203338623047,10764505
2019-03-26,99.87000274658203,99.9800033569336,98.0,99.87000274658203,94.88357543945312,13316791
2019-03-27,99.26000213623047,99.69999694824219,98.51000213623047,99.26000213623047,94.30403137207031,1902069
2019-03-28,99.19999694824219,99.25,98.19999694824219,99.19999694824219,94.24701690673828,8696885
2019-03-29,100.19000244140625,100.19000244140625,98.69999694824219,100.19000244140625,95.1875991821289,13447208
2019-04-01,99.66999816894531,100.30000305175781,99.5,99.66999816894531,94.69355773925781,6886319
2019-04-02,98.5999984741211,100.19999694824219,98.05000305175781,98.5999984741211,93.6769790649414,5797834
2019-04-03,98.80999755859375,99.25,98.5,98.80999755859375,93.87649536132812,6459257
2019-04-04,99.5,99.62000274658203,98.30999755859375,99.5,94.53204345703125,15398713
2019-04-05,99.29000091552734,99.5,98.91999816894531,99.29000091552734,94.33252716064453,3926309
2019-04-08,99.2699966430664,99.61000061035156,99.05000305175781,99.2699966430664,94.31352233886719,5505710
2019-04-09,99.5999984741211,99.5999984741211,98.2699966430664,99.5999984741211,94.6270523071289,15310
2019-04-10,99.6500015258789,99.80000305175781,99.01000213623047,99.30000305175781,94.34203338623047,3423400
2019-04-11,99.63999938964844,99.63999938964844,98.36000061035156,99.63999938964844,94.66505432128906,2987075
2019-04-12,98.72000122070312,99.66999816894531,98.6500015258789,98.72000122070312,93.7909927368164,2250868
2019-04-15,98.9000015258789,99.19000244140625,98.70999908447266,98.9000015258789,93.96200561523438,9476860
2019-04-16,99.48999786376953,99.48999786376953,98.5999984741211,99.48999786376953,94.52254486083984,16923871
2019-04-17,99.58999633789062,99.94000244140625,98.91999816894531,99.58999633789062,94.61754608154297,2306990
2019-04-18,100.29000091552734,101.33999633789062,99.0,100.29000091552734,95.28260040283203,15823222
2019-04-22,100.0,100.30999755859375,99.30000305175781,100.0,95.007080078125,1252573
2019-04-23,99.9800033569336,100.38999938964844,99.11000061035156,99.9800033569336,94.98808288574219,8124320
2019-04-24,99.58999633789062,99.98999786376953,98.91000366210938,99.58999633789062,94.61754608154297,9891921
2019-04-25,99.0,99.48999786376953,98.5999984741211,99.0,94.0570068359375,4901499
2019-04-26,99.31999969482422,99.8499984741211,98.5999984741211,99.31999969482422,94.36103057861328,3769799
2019-04-29,99.2699966430664,99.4000015258789,98.77999877929688,99.2699966430664,94.31352233886719,70128
