Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,290.8999938964844,291.0,288.010009765625,290.9599914550781,260.67877197265625,324746
2019-01-03,287.0,288.0,287.0,287.9800109863281,258.0089111328125,572976
2019-01-04,290.9800109863281,290.8699951171875,288.0,290.6700134277344,260.4189453125,969835
2019-01-07,290.6700134277344,290.6700134277344,288.0,288.2099914550781,258.2149658203125,226610
2019-01-08,288.989990234375,289.0,287.5,287.510009765625,257.58782958984375,2083038
2019-01-09,290.0,290.0,287.989990234375,287.989990234375,258.017822265625,375265
2019-01-10,287.0,287.989990234375,287.0,287.20001220703125,257.3100891113281,1829285
2019-01-11,288.0,288.54998779296875,287.70001220703125,288.54998779296875,258.51959228515625,3243158
2019-01-14,288.5,289.5,288.010009765625,289.07000732421875,258.9854431152344,1369742
2019-01-15,288.4100036621094,292.0,288.4100036621094,291.0899963378906,260.79522705078125,4084690
2019-01-16,290.8599853515625,291.17999267578125,290.0,290.8599853515625,260.58917236328125,276600
2019-01-17,291.0,290.8599853515625,288.1700134277344,290.0,259.8186950683594,2161113
2019-01-18,290.0,292.010009765625,289.0,289.57000732421875,259.4334411621094,1390472
2019-01-21,292.0,292.0,290.0,290.0,259.8186950683594,3319501
2019-01-22,288.0,290.0,287.0,288.0,258.0268249511719,243621
2019-01-23,288.0,288.010009765625,287.0,287.0799865722656,257.2025451660156,2318022
2019-01-24,287.510009765625,288.0,287.0,287.5,257.578857421875,7718
2019-01-25,289.0299987792969,298.0,289.0,289.0299987792969,258.9496154785156,220371
2019-01-28,292.3900146484375,292.3900146484375,291.7200012207031,292.3900146484375,261.9599304199219,317875
2019-01-29,293.0,293.010009765625,291.5,293.0,262.5064697265625,831806
2019-01-30,292.0,293.8900146484375,292.0,292.80999755859375,262.33624267578125,81765
2019-01-31,297.0,297.989990234375,293.0,297.0,266.09014892578125,796815
2019-02-01,300.0,300.0,296.989990234375,298.6099853515625,267.5325927734375,8838
2019-02-04,299.0,299.0,295.5,298.1300048828125,267.1025390625,191634
2019-02-05,300.0,299.5,295.5,298.260009765625,267.2190246582031,490661
2019-02-06,295.0199890136719,298.510009765625,295.0199890136719,297.1000061035156,266.17974853515625,50000
2019-02-07,294.1099853515625,296.8999938964844,294.0,294.1099853515625,263.50091552734375,250000
2019-02-08,294.489990234375,295.5,290.1000061035156,290.1000061035156,259.90826416015625,4456368
2019-02-11,290.5,292.0,290.0,290.2099914550781,260.0068359375,41440
2019-02-12,290.0,292.20001220703125,289.0,290.2699890136719,260.0605773925781,1559693
2019-02-13,290.0,293.0,289.8699951171875,290.5400085449219,260.302490234375,12477
2019-02-14,290.0,291.0,288.0,288.0299987792969,258.0537109375,417823
2019-02-15,288.0,291.0,288.0,290.510009765625,260.275634765625,15350
2019-02-18,288.0,288.0,287.5,287.9800109863281,258.0089111328125,128209
2019-02-19,286.0,286.0,284.989990234375,285.0,255.33900451660156,1441648
2019-02-20,286.0,287.0,284.5,285.0,255.33900451660156,40105
2019-02-21,286.5,289.0,286.5,287.5799865722656,257.6505126953125,12896
2019-02-22,287.010009765625,288.5,287.010009765625,287.70001220703125,257.758056640625,270641
2019-02-25,286.1000061035156,290.0,286.1000061035156,288.20001220703125,258.2060241699219,18740
2019-02-26,287.8999938964844,289.989990234375,286.0,287.6400146484375,257.70428466796875,12544
2019-02-27,285.1199951171875,287.6400146484375,285.010009765625,285.260009765625,255.5719757080078,19294
2019-02-28,287.8999938964844,287.8999938964844,285.0,287.8999938964844,257.9372253417969,1087103
2019-03-01,285.0,288.010009765625,285.0,285.0,255.33900451660156,206653
2019-03-04,285.0,285.0,283.32000732421875,284.3999938964844,254.80148315429688,552382
2019-03-05,283.0,287.0,283.0,283.0,253.5471954345703,1984
2019-03-06,281.20001220703125,284.9100036621094,281.20001220703125,283.4800109863281,253.97723388671875,6892
2019-03-07,284.0,285.0,281.989990234375,282.9599914550781,253.51136779785156,4572
2019-03-08,283.7900085449219,284.0,282.9599914550781,283.92999267578125,254.38038635253906,20644
2019-03-11,283.010009765625,284.0,283.010009765625,283.9700012207031,254.416259765625,1818996
2019-03-12,282.55999755859375,284.0,282.0,282.9100036621094,253.46653747558594,26370
2019-03-13,286.0,286.0,283.989990234375,285.489990234375,255.77804565429688,2163
2019-03-14,285.70001220703125,286.3399963378906,285.70001220703125,285.70001220703125,255.96617126464844,200000
2019-03-15,278.1199951171875,285.70001220703125,278.1199951171875,278.1199951171875,249.17506408691406,4396781
2019-03-18,280.5,282.0299987792969,279.989990234375,280.5,251.307373046875,300000
2019-03-19,281.0,282.0,280.6000061035156,281.0,251.75534057617188,60000
2019-03-20,281.0,283.0,281.0,282.8999938964844,253.4575958251953,173702
2019-03-21,281.0,283.8699951171875,279.0,279.9800109863281,250.84149169921875,3054
2019-03-22,279.5,280.3800048828125,276.9700012207031,278.7300109863281,249.7216033935547,901851
2019-03-25,276.05999755859375,280.29998779296875,276.05999755859375,276.05999755859375,247.32948303222656,819884
2019-03-26,278.0,279.989990234375,276.1000061035156,278.2200012207031,249.2646484375,8509
2019-03-27,277.94000244140625,283.5,277.94000244140625,277.94000244140625,249.0137939453125,334848
2019-03-28,277.9800109863281,279.989990234375,277.0,277.9800109863281,249.0496368408203,108295
2019-03-29,276.5,280.989990234375,276.5,276.5,247.72366333007812,914635
2019-04-01,276.8999938964844,280.0,276.5,277.239990234375,248.38662719726562,58570
2019-04-02,275.1000061035156,277.010009765625,275.1000061035156,275.1000061035156,246.4693603515625,268000
2019-04-03,273.2200012207031,275.010009765625,273.2200012207031,273.7900085449219,245.29571533203125,65216
2019-04-04,273.95001220703125,277.6000061035156,273.7900085449219,273.95001220703125,245.43907165527344,221429
2019-04-05,275.0,274.0,272.0,272.510009765625,244.14892578125,2126166
2019-04-08,274.79998779296875,274.79998779296875,274.0,274.79998779296875,246.20057678222656,129417
2019-04-09,274.1499938964844,276.70001220703125,274.1000061035156,274.54998779296875,245.97659301757812,44864
2019-04-10,276.5,279.5,274.20001220703125,278.94000244140625,249.9097442626953,5352123
2019-04-11,278.0,279.0,278.0,278.6300048828125,249.63198852539062,53304
